2024-04-12 23:44:36,407 INFO    StreamThr :79174 [internal.py:wandb_internal():86] W&B internal server running at pid: 79174, started at: 2024-04-12 23:44:36.406024
2024-04-12 23:44:36,408 DEBUG   HandlerThread:79174 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:44:36,411 INFO    WriterThread:79174 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234436-u7nsie4h/run-u7nsie4h.wandb
2024-04-12 23:44:36,411 DEBUG   SenderThread:79174 [sender.py:send():379] send: header
2024-04-12 23:44:36,434 DEBUG   SenderThread:79174 [sender.py:send():379] send: run
2024-04-12 23:44:36,744 INFO    SenderThread:79174 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234436-u7nsie4h/files
2024-04-12 23:44:36,744 INFO    SenderThread:79174 [sender.py:_start_run_threads():1124] run started: u7nsie4h with start time 1712979876.407652
2024-04-12 23:44:36,754 DEBUG   HandlerThread:79174 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:44:36,754 DEBUG   SenderThread:79174 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:44:37,013 DEBUG   HandlerThread:79174 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:44:37,020 DEBUG   HandlerThread:79174 [system_info.py:__init__():26] System info init
2024-04-12 23:44:37,020 DEBUG   HandlerThread:79174 [system_info.py:__init__():41] System info init done
2024-04-12 23:44:37,020 INFO    HandlerThread:79174 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:44:37,021 INFO    SystemMonitor:79174 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:44:37,021 INFO    HandlerThread:79174 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:44:37,021 INFO    SystemMonitor:79174 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:44:37,021 DEBUG   HandlerThread:79174 [system_info.py:probe():150] Probing system
2024-04-12 23:44:37,022 INFO    SystemMonitor:79174 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:44:37,023 INFO    SystemMonitor:79174 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 23:44:37,042 INFO    SystemMonitor:79174 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:44:37,045 INFO    SystemMonitor:79174 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:44:37,049 DEBUG   HandlerThread:79174 [system_info.py:_probe_git():135] Probing git
2024-04-12 23:44:37,071 DEBUG   HandlerThread:79174 [system_info.py:_probe_git():143] Probing git done
2024-04-12 23:44:37,071 DEBUG   HandlerThread:79174 [system_info.py:probe():198] Probing system done
