2024-04-12 23:45:52,904 INFO    StreamThr :80356 [internal.py:wandb_internal():86] W&B internal server running at pid: 80356, started at: 2024-04-12 23:45:52.904056
2024-04-12 23:45:52,905 DEBUG   HandlerThread:80356 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:45:52,907 INFO    WriterThread:80356 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234552-lrr7yqua/run-lrr7yqua.wandb
2024-04-12 23:45:52,907 DEBUG   SenderThread:80356 [sender.py:send():379] send: header
2024-04-12 23:45:52,929 DEBUG   SenderThread:80356 [sender.py:send():379] send: run
2024-04-12 23:45:53,141 INFO    SenderThread:80356 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234552-lrr7yqua/files
2024-04-12 23:45:53,141 INFO    SenderThread:80356 [sender.py:_start_run_threads():1124] run started: lrr7yqua with start time 1712979952.90477
2024-04-12 23:45:53,149 DEBUG   HandlerThread:80356 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:45:53,149 DEBUG   SenderThread:80356 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:45:53,197 DEBUG   HandlerThread:80356 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:45:53,202 DEBUG   HandlerThread:80356 [system_info.py:__init__():26] System info init
2024-04-12 23:45:53,203 DEBUG   HandlerThread:80356 [system_info.py:__init__():41] System info init done
2024-04-12 23:45:53,203 INFO    HandlerThread:80356 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:45:53,203 INFO    SystemMonitor:80356 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:45:53,203 INFO    HandlerThread:80356 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:45:53,203 INFO    SystemMonitor:80356 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:45:53,205 INFO    SystemMonitor:80356 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:45:53,205 DEBUG   HandlerThread:80356 [system_info.py:probe():150] Probing system
2024-04-12 23:45:53,205 INFO    SystemMonitor:80356 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 23:45:53,227 INFO    SystemMonitor:80356 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:45:53,228 INFO    SystemMonitor:80356 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:45:53,232 DEBUG   HandlerThread:80356 [system_info.py:_probe_git():135] Probing git
2024-04-12 23:45:53,257 DEBUG   HandlerThread:80356 [system_info.py:_probe_git():143] Probing git done
2024-04-12 23:45:53,257 DEBUG   HandlerThread:80356 [system_info.py:probe():198] Probing system done
