2024-04-12 23:48:06,110 INFO    StreamThr :82413 [internal.py:wandb_internal():86] W&B internal server running at pid: 82413, started at: 2024-04-12 23:48:06.109910
2024-04-12 23:48:06,111 DEBUG   HandlerThread:82413 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:48:06,112 INFO    WriterThread:82413 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234806-1jo4b5ae/run-1jo4b5ae.wandb
2024-04-12 23:48:06,113 DEBUG   SenderThread:82413 [sender.py:send():379] send: header
2024-04-12 23:48:06,131 DEBUG   SenderThread:82413 [sender.py:send():379] send: run
2024-04-12 23:48:06,372 INFO    SenderThread:82413 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_234806-1jo4b5ae/files
2024-04-12 23:48:06,372 INFO    SenderThread:82413 [sender.py:_start_run_threads():1124] run started: 1jo4b5ae with start time 1712980086.110525
2024-04-12 23:48:06,379 DEBUG   HandlerThread:82413 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:48:06,379 DEBUG   SenderThread:82413 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:48:06,430 DEBUG   HandlerThread:82413 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:48:06,435 DEBUG   HandlerThread:82413 [system_info.py:__init__():26] System info init
2024-04-12 23:48:06,436 DEBUG   HandlerThread:82413 [system_info.py:__init__():41] System info init done
2024-04-12 23:48:06,436 INFO    HandlerThread:82413 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:48:06,436 INFO    SystemMonitor:82413 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:48:06,436 INFO    HandlerThread:82413 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:48:06,436 DEBUG   HandlerThread:82413 [system_info.py:probe():150] Probing system
2024-04-12 23:48:06,436 INFO    SystemMonitor:82413 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:48:06,437 INFO    SystemMonitor:82413 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:48:06,437 INFO    SystemMonitor:82413 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 23:48:06,457 INFO    SystemMonitor:82413 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:48:06,457 INFO    SystemMonitor:82413 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:48:06,461 DEBUG   HandlerThread:82413 [system_info.py:_probe_git():135] Probing git
2024-04-12 23:48:06,481 DEBUG   HandlerThread:82413 [system_info.py:_probe_git():143] Probing git done
2024-04-12 23:48:06,481 DEBUG   HandlerThread:82413 [system_info.py:probe():198] Probing system done
