2024-04-12 22:02:02,868 INFO    StreamThr :81152 [internal.py:wandb_internal():86] W&B internal server running at pid: 81152, started at: 2024-04-12 22:02:02.868478
2024-04-12 22:02:02,869 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: status
2024-04-12 22:02:02,871 INFO    WriterThread:81152 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_220202-32j59451/run-32j59451.wandb
2024-04-12 22:02:02,871 DEBUG   SenderThread:81152 [sender.py:send():379] send: header
2024-04-12 22:02:02,889 DEBUG   SenderThread:81152 [sender.py:send():379] send: run
2024-04-12 22:02:03,129 INFO    SenderThread:81152 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_220202-32j59451/files
2024-04-12 22:02:03,129 INFO    SenderThread:81152 [sender.py:_start_run_threads():1124] run started: 32j59451 with start time 1712973722.869053
2024-04-12 22:02:03,140 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 22:02:03,140 DEBUG   SenderThread:81152 [sender.py:send_request():406] send_request: check_version
2024-04-12 22:02:03,196 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 22:02:03,202 DEBUG   HandlerThread:81152 [system_info.py:__init__():26] System info init
2024-04-12 22:02:03,203 DEBUG   HandlerThread:81152 [system_info.py:__init__():41] System info init done
2024-04-12 22:02:03,203 INFO    HandlerThread:81152 [system_monitor.py:start():194] Starting system monitor
2024-04-12 22:02:03,203 INFO    SystemMonitor:81152 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 22:02:03,203 INFO    HandlerThread:81152 [system_monitor.py:probe():214] Collecting system info
2024-04-12 22:02:03,203 INFO    SystemMonitor:81152 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 22:02:03,204 INFO    SystemMonitor:81152 [interfaces.py:start():190] Started disk monitoring
2024-04-12 22:02:03,205 INFO    SystemMonitor:81152 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 22:02:03,227 INFO    SystemMonitor:81152 [interfaces.py:start():190] Started memory monitoring
2024-04-12 22:02:03,227 DEBUG   HandlerThread:81152 [system_info.py:probe():150] Probing system
2024-04-12 22:02:03,227 INFO    SystemMonitor:81152 [interfaces.py:start():190] Started network monitoring
2024-04-12 22:02:03,232 DEBUG   HandlerThread:81152 [system_info.py:_probe_git():135] Probing git
2024-04-12 22:02:03,253 DEBUG   HandlerThread:81152 [system_info.py:_probe_git():143] Probing git done
2024-04-12 22:02:03,254 DEBUG   HandlerThread:81152 [system_info.py:probe():198] Probing system done
2024-04-12 22:02:03,254 DEBUG   HandlerThread:81152 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-13T02:02:03.227780', 'startedAt': '2024-04-13T02:02:02.864972', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-12 22:02:03,254 INFO    HandlerThread:81152 [system_monitor.py:probe():224] Finished collecting system info
2024-04-12 22:02:03,254 INFO    HandlerThread:81152 [system_monitor.py:probe():227] Publishing system info
2024-04-12 22:02:03,254 INFO    HandlerThread:81152 [system_monitor.py:probe():229] Finished publishing system info
2024-04-12 22:02:03,257 DEBUG   SenderThread:81152 [sender.py:send():379] send: files
2024-04-12 22:02:03,257 INFO    SenderThread:81152 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-12 22:02:03,359 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: python_packages
2024-04-12 22:02:03,359 DEBUG   SenderThread:81152 [sender.py:send_request():406] send_request: python_packages
2024-04-12 22:02:03,360 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-12 22:02:03,360 DEBUG   SenderThread:81152 [sender.py:send():379] send: telemetry
2024-04-12 22:02:03,360 DEBUG   HandlerThread:81152 [handler.py:handle_request():146] handle_request: stop_status
2024-04-12 22:02:03,360 DEBUG   SenderThread:81152 [sender.py:send_request():406] send_request: stop_status
2024-04-12 22:02:03,561 INFO    wandb-upload_0:81152 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmp84mnedakwandb/mpqfv6fk-wandb-metadata.json
2024-04-12 22:02:03,939 DEBUG   SenderThread:81152 [sender.py:send():379] send: exit
2024-04-12 22:02:03,939 INFO    SenderThread:81152 [sender.py:send_exit():586] handling exit code: 1
